_id,title,text,query
<dbpedia:Advanced_Mobile_Phone_System>,Advanced Mobile Phone System,"Advanced Mobile Phone System (AMPS) is an analog mobile cell phone system standard developed by Bell Labs, and officially introduced in the Americas on October 13, 1983, Israel in 1986, Australia in 1987, and Pakistan in 1990. It was the primary analog mobile phone system in North America (and other locales) through the 1980s and into the 2000s.",what is mps system
<dbpedia:Active_Directory>,Active Directory,Active Directory (AD) is a directory service that Microsoft developed for Windows domain networks and is included in most Windows Server operating systems as a set of processes and services.An AD domain controller authenticates and authorizes all users and computers in a Windows domain type network—assigning and enforcing security policies for all computers and installing or updating software.,what is an ad server
<dbpedia:Ahuitzotl>,Ahuitzotl,"Ahuitzotl (Nahuatl: āhuitzotl, pronounced [aːˈwisot͡ɬ]) was the eighth  Aztec ruler, the Hueyi Tlatoani of the city of Tenochtitlan, son of princess Atotoztli II. He was responsible for much of the expansion of the Mexica domain, and consolidated the empire's power after emulating his predecessor. He took power as tlatoani in the year 7 Rabbit (1486), after the death of his predecessor and brother, Tizoc.His sons were kings Chimalpilli II and Cuauhtémoc and he also had one daughter.",who was ahuitzotl
<dbpedia:AOL_Instant_Messenger>,AOL Instant Messenger,AOL Instant Messenger (AIM) is an instant messaging and presence computer program which uses the proprietary OSCAR instant messaging protocol and the TOC protocol to allow registered users to communicate in real time.,what is an aol instant messenger
<dbpedia:Atari_7800>,Atari 7800,"The Atari 7800 ProSystem, or simply the Atari 7800, is a home video game console officially released by Atari Corporation in 1986. It had simple digital joysticks and was almost fully backward-compatible with the Atari 2600, the first console to have backward compatibility without the use of additional modules.",what is atari
<dbpedia:Plum_pudding_model>,Plum pudding model,"The plum pudding model is an obsolete scientific model of the atom proposed by J. J. Thomson in 1904. It was devised shortly after the discovery of the electron but before the discovery of the atomic nucleus.In this model, the atom is composed of electrons (which Thomson still called ""corpuscles"", though G. J.",what is plum pudding
<dbpedia:Atomic_theory>,Atomic theory,"In chemistry and physics, atomic theory is a scientific theory of the nature of matter, which states that matter is composed of discrete units called atoms. It began as a philosophical concept in ancient Greece and entered the scientific mainstream in the early 19th century when discoveries in the field of chemistry showed that matter did indeed behave as if it were made up of atoms.The word atom comes from the Ancient Greek adjective atomos, meaning \uncuttable\"".""",how did the scientific theory of matter start
<dbpedia:Antarctic>,Antarctic,"The Antarctic (/ænˈtɑrktɪk/ or /ænˈtɑrtɪk/) is a polar region, specifically the region around the Earth's South Pole, opposite the Arctic region around the North Pole. The Antarctic comprises the continent of Antarctica and the ice shelves, waters, and island territories in the Southern Ocean situated south of the Antarctic Convergence.  The region covers some 20% of the Southern Hemisphere, of which 5.5% (14 million km2) is the surface area of the continent itself.",is antarctica polar or polar
<dbpedia:Albanians>,Albanians,Albanians (Albanian: Shqiptarët) are defined as an ethnic group native to Albania and neighboring countries. The term is also used sometimes to refer to the citizens of the Republic of Albania regardless of ethnicity. Ethnic Albanians speak the Albanian language and more than half of ethnic Albanians live in Albania and Kosovo. The Albanian diaspora also exists in a number of other countries.,albana definition
<dbpedia:AI-complete>,AI-complete,"In the field of artificial intelligence, the most difficult problems are informally known as AI-complete or AI-hard, implying that the difficulty of these computational problems is equivalent to that of solving the central artificial intelligence problem—making computers as intelligent as people, or strong AI.  To call a problem AI-complete reflects an attitude that it would not be solved by a simple specific algorithm.",what is ai-complete
<dbpedia:Ant>,Ant,"Ants are eusocial insects of the family Formicidae /fɔrˈmɪsɨdiː/ and, along with the related wasps and bees, belong to the order Hymenoptera. Ants evolved from wasp-like ancestors in the mid-Cretaceous period between 110 and 130 million years ago and diversified after the rise of flowering plants. More than 12,500 of an estimated total of 22,000 species have been classified.",what is an ant
<dbpedia:Archaeoastronomy>,Archaeoastronomy,"Archaeoastronomy (also spelled archeoastronomy) is the study of how people in the past ""have understood the phenomena in the sky, how they used these phenomena and what role the sky played in their cultures."" Clive Ruggles argues it is misleading to consider archaeoastronomy to be the study of ancient astronomy, as modern astronomy is a scientific discipline, while archaeoastronomy considers symbolically rich cultural interpretations of phenomena in the sky by other cultures.",what is archaeoastronomy?
<dbpedia:Atari_2600>,Atari 2600,"The Atari 2600, or Atari VCS before 1982, is a home video game console released on September 11, 1977 by Atari, Inc. It is credited with popularizing the use of microprocessor-based hardware and ROM cartridges containing game code, a format first used with the Fairchild Channel F game console.",what year did atari come out
<dbpedia:Ammeter>,Ammeter,"An ammeter is a measuring instrument used to measure the electric current in a circuit. Electric currents are measured in amperes (A), hence the name. Instruments used to measure smaller currents, in the milliampere or microampere range, are designated as milliammeters or microammeters. Early ammeters were laboratory instruments which relied on the Earth's magnetic field for operation.",what is a ammeter
<dbpedia:Atari_5200>,Atari 5200,"The Atari 5200 SuperSystem, commonly known as the Atari 5200, is a home video game console that was introduced in 1982 by Atari Inc. as a higher-end complementary console for the popular Atari 2600.",what is atari
<dbpedia:Alaska_Interior>,Alaska Interior,"The Alaska Interior covers most of the U.S. state's territory. It is largely wilderness. Mountains include Denali in the Alaska Range, the Wrangell Mountains, and the Ray Mountains. The native people of the interior are Alaskan Athabaskans.The largest city in the interior is Fairbanks, Alaska's second-largest city, in the Tanana Valley. Other towns include North Pole, just southeast of Fairbanks, Eagle, Tok, Glennallen, Delta Junction, Nenana, Anderson, Healy and Cantwell.",where is the alaska interior
<dbpedia:Algemeen_Nijmeegs_Studentenblad>,Algemeen Nijmeegs Studentenblad,"The Algemeen Nijmeegs Studentenblad is an independent student magazine for the Radboud University Nijmegen. Founded in 1985 by members of the local student union AKKU, it is now published by the Stichting Multimedia.",algemeen nijmeegs studentenblad
<dbpedia:Anyone_Can_Whistle>,Anyone Can Whistle,"Anyone Can Whistle is a musical with a book by Arthur Laurents and music and lyrics by Stephen Sondheim. The story concerns a corrupt mayoress, an idealistic nurse, a man who may be a doctor, and various officials, patients and townspeople, all fighting to save a bankrupt town. This musical was Angela Lansbury's first stage musical role.",who is the author of anyone can whistle
<dbpedia:A_Vindication_of_the_Rights_of_Woman>,A Vindication of the Rights of Woman,"A Vindication of the Rights of Woman: with Strictures on Political and Moral Subjects (1792), written by the 18th-century British feminist Mary Wollstonecraft, is one of the earliest works of feminist philosophy. In it, Wollstonecraft responds to those educational and political theorists of the 18th century who did not believe women should have an education.",what was the title of the book vindication of the rights of women in a critique of political and moral subject
<dbpedia:Aberdeen_Bestiary>,Aberdeen Bestiary,"The Aberdeen Bestiary (Aberdeen University Library, Univ Lib. MS 24) is a 12th-century English illuminated manuscript bestiary that was first listed in 1542 in the inventory of the Old Royal Library at the Palace of Westminster. Information about its origins and patron are circumstantial. It probably comes from the 12th century and was owned by an ecclesiastical patron of the north or south province.",what is the bestiary
<dbpedia:AbiWord>,AbiWord,"AbiWord (/ˈæbiwɜrd/) is a free and open source software word processor written in C++. Since version 3 it is based on GTK+ 3. The name ""AbiWord"" is derived from the root of the Spanish word ""abierto"", meaning ""open"".Abiword was originally started by SourceGear Corporation as the first part of a proposed AbiSuite but was adopted by open source developers after SourceGear changed its business focus and ceased development.",what is abiword
<dbpedia:Atari_Lynx>,Atari Lynx,"The Atari Lynx is a 8 bits handheld game console that was released by Atari Corporation in October 1989 in North America, and Europe and Japan in 1990. The Lynx holds the distinction of being the world's first handheld electronic game with a color LCD. The system is also notable for its forward-looking features, advanced graphics, and ambidextrous layout.",when was the lynx first released
