_id,title,text,query
<dbpedia:Fast_combat_support_ship>,Fast combat support ship,"The fast combat support ship (US Navy hull classification symbol: AOE) is the United States Navy's largest combat logistics ship, designed as an oiler, ammunition and supply ship. All fast combat support ships currently in service are operated by Military Sealift Command.  The AOE has the speed to keep up with carrier battle groups and the capacity to fully support their needs.",what does fast combat support ships mean
<dbpedia:Finite_field>,Finite field,"In mathematics, a finite field or Galois field (so-named in honor of Évariste Galois) is a field that contains a finite number of elements.  As with any field, a finite field is a set on which the operations of multiplication, addition, subtraction and division are defined and satisfy certain basic rules.  The most common examples of finite fields are given by the integers mod n when n is a prime number.The number of elements of a finite field is called its order.",what is a finite field
<dbpedia:Vought_F4U_Corsair>,Vought F4U Corsair,"The Chance Vought F4U Corsair was an American fighter aircraft that saw service primarily in World War II and the Korean War. Demand for the aircraft soon overwhelmed Vought's manufacturing capability, resulting in production by Goodyear and Brewster: Goodyear-built Corsairs were designated FG and Brewster-built aircraft F3A. From the first prototype delivery to the U.S.",what aircraft was chance vieht made from
<dbpedia:Fuel_cell>,Fuel cell,"A fuel cell is a device that converts the chemical energy from a fuel into electricity through a chemical reaction of positively charged hydrogen ions with oxygen or another oxidizing agent. Fuel cells are different from batteries in that they require a continuous source of fuel and oxygen or air to sustain the chemical reaction, whereas in a battery the chemicals present in the battery react with each other to generate an electromotive force (emf).",what is a fuel cell?
<dbpedia:Figured_bass>,Figured bass,"Figured bass, or thoroughbass, is a kind of musical notation in which numerals and symbols indicate intervals, chords, and non-chord tones, in relation to the bass note they are placed above or below.",what is figured bass
<dbpedia:Francisco_I._Madero>,Francisco I. Madero,"Francisco Ignacio Madero González (Spanish pronunciation: [fɾanˈsisko iɣ´naθjo maˈðeɾo ɣonˈsales]; 30 October 1873‒22 February 1913) was a Mexican statesman, writer, and revolutionary who served as the 33rd president of Mexico from 1911 until his assassination in 1913. He was an advocate for social justice and democracy.",who is francisco madero
<dbpedia:McDonnell_Douglas_F-15_Eagle>,McDonnell Douglas F-15 Eagle,"The McDonnell Douglas (now Boeing) F-15 Eagle is an American twin-engine, all-weather tactical fighter designed by McDonnell Douglas to gain and maintain air supremacy in aerial combat. It is among the most successful modern fighters, with over 100 victories and no losses in aerial combat.  Following reviews of proposals, the United States Air Force selected McDonnell Douglas' design in 1967 to meet the service's need for a dedicated air superiority fighter.",which american fighter plane was designed to be air superiority and win air supremacy?
<dbpedia:Frederick_Soddy>,Frederick Soddy,"Frederick Soddy FRS (2 September 1877 – 22 September 1956) was an English radiochemist who explained, with Ernest Rutherford, that radioactivity is due to the transmutation of elements, now known to involve nuclear reactions. He also proved the existence of isotopes of certain radioactive elements.",what is frederick soddy
<dbpedia:Frederick_William_I_of_Prussia>,Frederick William I of Prussia,"Frederick William I (German: Friedrich Wilhelm I) (14 August 1688 – 31 May 1740), known as the 'Soldier King,' was the King in Prussia and Elector of Brandenburg from 1713 until his death. He was in personal union the sovereign prince of the Principality of Neuchâtel.",who was frederick william ii
<dbpedia:Fra_Angelico>,Fra Angelico,"Fra Angelico (born Guido di Pietro; c. 1395 – February 18, 1455) was an Early Italian Renaissance painter described by Vasari in his Lives of the Most Excellent Painters, Sculptors, and Architects as having ""a rare and perfect talent"".He was known to contemporaries as Fra Giovanni da Fiesole (Brother John of Fiesole) and Fra Giovanni Angelico (Angelic Brother John).",fr angelico painting
<dbpedia:Fundamental_analysis>,Fundamental analysis,"Fundamental analysis, in finance, is the analysis of a business's financial statements (usually to analyze the business's assets, liabilities, and earnings); health; and its competitors and markets. When applied to futures and forex, it focuses on the overall state of the economy, and considers factors including interest rates, production, earnings, employment, GDP, housing, manufacturing and management.",what is the fundamental analysis in finance
<dbpedia:Faith_healing>,Faith healing,"Faith healing refers to notably overt and ritualistic practices of communal prayer and gestures (such as laying on of hands) that are claimed to solicit divine intervention in initiating spiritual and literal healing. Believers assert that the healing of a person can be brought about by religious faith through prayer and/or rituals that, according to adherents, stimulate a divine presence and power toward healing disease and disability.",what is the faith of healing
<dbpedia:Feynman_diagram>,Feynman diagram,"In theoretical physics, Feynman diagrams are pictorial representations of the mathematical expressions describing the behavior of subatomic particles. The scheme is named for its inventor, American physicist Richard Feynman, and was first introduced in 1948. The interaction of sub-atomic particles can be complex and difficult to understand intuitively. Feynman diagrams give a simple visualization of what would otherwise be a rather arcane and abstract formula.",feynman diagram physics definition
<dbpedia:Fasces>,Fasces,"Fasces (/ˈfæsiːz/, Latin pronunciation: [ˈfas.keːs], a plurale tantum, from the Latin word fascis, meaning ""bundle"") is a bound bundle of wooden rods, sometimes including an axe with its blade emerging. The fasces had its origin in the Etruscan civilization, and was passed on to ancient Rome, where it symbolized a magistrate's power and jurisdiction. The image has survived in the modern world as a representation of magisterial or collective power.",what is a fasces
<dbpedia:General_Dynamics_F-16_Fighting_Falcon>,General Dynamics F-16 Fighting Falcon,"The General Dynamics (now Lockheed Martin) F-16 Fighting Falcon is a single-engine multirole fighter aircraft originally developed by General Dynamics for the United States Air Force (USAF). Designed as an air superiority day fighter, it evolved into a successful all-weather multirole aircraft. Over 4,500 aircraft have been built since production was approved in 1976. Although no longer being purchased by the U.S. Air Force, improved versions are still being built for export customers.",what is the f-16 fighting falcon
<dbpedia:List_of_chess_players>,List of chess players,This list of chess players includes people who are primarily known as chess players and have an article on the English Wikipedia.,chess players list
<dbpedia:Filippo_Tommaso_Marinetti>,Filippo Tommaso Marinetti,"Filippo Tommaso Emilio Marinetti (Italian: [fiˈlippo tomˈmaːzo mariˈnetti]; 22 December 1876 – 2 December 1944) was an Italian poet and editor, the founder of the Futurist movement. He was associated with the utopian and Symbolists artistic and literary community Abbaye de Créteil between 1907 and 1908. Marinetti is best known as the author of the first Futurist Manifesto, which was written and published in 1909.",what was the italian utopian movement
<dbpedia:Food_additive>,Food additive,"Food additives are substances added to food to preserve flavor or enhance its taste and appearance.Some additives have been used for centuries; for example, preserving food by pickling (with vinegar), salting, as with bacon, preserving sweets or using sulfur dioxide as with wines. With the advent of processed foods in the second half of the twentieth century, many more additives have been introduced, of both natural and artificial origin.",what is additive food
<dbpedia:Felsic>,Felsic,"In geology felsic refers to igneous rocks that are relatively rich in elements that form feldspar and quartz. It is contrasted with mafic rocks, which are relatively richer in magnesium and iron (ferric). It refers to those rocks rich in silicate minerals, magma, and rocks which are enriched in the lighter elements such as silicon, oxygen, aluminium, sodium, and potassium.They are usually light in color and have specific gravities less than 3. The most common felsic rock is granite.",what is felsic
<dbpedia:Francis_Bacon>,Francis Bacon,"Francis Bacon, Viscount St. Alban, Kt PC QC (/ˈbeɪkən/; 22 January 1561 – 9 April 1626), was an English philosopher, statesman, scientist, jurist, orator, essayist and author. He served both as Attorney General and Lord Chancellor of England. After his death, he remained extremely influential through his works, especially as philosophical advocate and practitioner of the scientific method during the scientific revolution.Bacon has been called the father of empiricism.",who was francis bacon
<dbpedia:Franz_Schmidt>,Franz Schmidt,"Franz Schmidt (22 December 1874 – 11 February 1939) was an Austrian composer, cellist and pianist.",who is francis schmidt
<dbpedia:McDonnell_FH_Phantom>,McDonnell FH Phantom,"The McDonnell FH Phantom was a twin-engined jet fighter aircraft designed and first flown during World War II for the United States Navy. The Phantom was the first purely jet-powered aircraft to land on an American aircraft carrier and the first jet deployed by the United States Marine Corps. Although with the end of the war, only 62 FH-1s were built, it helped prove the viability of carrier-based jet fighters.",what is a mcdonald phantom
<dbpedia:Frost>,Frost,"Frost is the coating or deposit of ice that may form in humid air in cold conditions, usually overnight. In temperate climates it most commonly appears as fragile white crystals or frozen dew drops near the ground, but in cold climates it occurs in a greater variety of forms.",define frosted snow
<dbpedia:Fianna_Fáil>,Fianna Fáil,"Fianna Fáil /fɨˌænə ˈfɔɪl/, also known as Fianna Fáil, The Republican Party, is a centrist to centre-right and conservative political party in the Republic of Ireland. Originally an Irish republican party, it was founded on 23 March 1926 after a split in Sinn Féin on the issue of abstentionism. Fianna Fáil's name is traditionally translated into English as Soldiers of Destiny, although a more accurate rendition would be Warriors of Fál ""\Fál"" being a legendary name for Ireland).",what is the fer anna fail?
<dbpedia:False_friend>,False friend,"False friends are words in two languages (or letters in two alphabets) that look or sound similar, but differ significantly in meaning.",what is a false friend
"<dbpedia:Fort_Wayne,_Indiana>","Fort Wayne, Indiana","Fort Wayne is a city in the U.S. state of Indiana and the seat of Allen County. Located in northeastern Indiana, the city is 18 miles (29 km) west of the Ohio border and 50 miles (80 km) south of the Michigan border. With an estimated population of 258,522 in 2014, Fort Wayne is the 77th most populous city in the United States and the second largest in Indiana.",what county is fort wayne indiana in
<dbpedia:False_cognate>,False cognate,"False cognates are pairs of words in the same or different languages that are similar in form and meaning, so are taken to be cognates, but in fact have different roots. This is different from a false friend, where two words in different languages or dialects look similar, but have different meanings. While some false friends are also false cognates, many are genuine cognates.",what is a true cognate
<dbpedia:Field_ion_microscope>,Field ion microscope,Field ion microscopy (FIM) is an analytical technique used in materials science. The field ion microscope is a type of microscope that can be used to image the arrangement of atoms at the surface of a sharp metal tip.It was the first technique by which individual atoms could be spatially resolved.,what is a field ion microscope used for
<dbpedia:Fricative_consonant>,Fricative consonant,"Fricatives are consonants produced by forcing air through a narrow channel made by placing two articulators close together. These may be the lower lip against the upper teeth, in the case of [f]; the back of the tongue against the soft palate, in the case of German [x], the final consonant of Bach; or the side of the tongue against the molars, in the case of Welsh [ɬ], appearing twice in the name Llanelli. This turbulent airflow is called frication.",what is the meaning of fricative in the dictionary?
<dbpedia:McDonnell_Douglas_F-4_Phantom_II>,McDonnell Douglas F-4 Phantom II,"The McDonnell Douglas F-4 Phantom II is a tandem two-seat, twin-engine, all-weather, long-range supersonic jet interceptor aircraft/fighter-bomber originally developed for the United States Navy by McDonnell Aircraft. It first entered service in 1960 with the U.S. Navy. Proving highly adaptable, it was also adopted by the U.S. Marine Corps and the U.S.",when were f4 phantoms first developed
<dbpedia:Fur_seal>,Fur seal,"Fur seals are any of nine species of pinnipeds in the Otariidae family.  One species, the northern fur seal (Callorhinus ursinus) inhabits the North Pacific, while seven species in the Arctocephalus genus are found primarily in the Southern Hemisphere.  They are much more closely related to sea lions than true seals, and share with them external ears  (pinnae), relatively long and muscular foreflippers, and the ability to walk on all fours.",what do fur seals eat
<dbpedia:Follies>,Follies,"Follies is a musical with music and lyrics by Stephen Sondheim and a book by James Goldman.  The story concerns a reunion in a crumbling Broadway theatre, scheduled for demolition, of the past performers of the ""Weismann's Follies"", a musical revue (based on the Ziegfeld Follies), that played in that theatre between the world wars.  It focuses on two couples, Buddy and Sally Durant Plummer and Benjamin and Phyllis Rogers Stone, who are attending the reunion.",who wrote the book of the foliies
<dbpedia:Fawlty_Towers>,Fawlty Towers,"Fawlty Towers is a BBC television sitcom that was first broadcast on BBC2 in 1975 and 1979. Twelve episodes were made (two series, each of six episodes). The show was written by John Cleese and Connie Booth, then married, both of whom also starred in the show.The series is set in Fawlty Towers, a fictional hotel in the seaside town of Torquay, on the ""English Riviera"".",when was fawlty towers first made
<dbpedia:Flynn_effect>,Flynn effect,"The Flynn effect is the substantial and long-sustained increase in both fluid and crystallized intelligence test scores measured in many parts of the world from roughly 1930 to the present day. When intelligence quotient (IQ) tests are initially standardized using a sample of test-takers, by convention the average of the test results is set to 100 and their standard deviation is set to 15 or 16 IQ points.",what does flynn effect mean
<dbpedia:Gradualism>,Gradualism,"Gradualism, from Latin gradus (“step”), is a hypothesis, a theory or a tenet assuming that change comes about gradually or that variation is gradual in nature. Similar concepts are: uniformitarianism, incrementalism and reformism.",what is gradualism
<dbpedia:Ferromagnetism>,Ferromagnetism,"Not to be confused with Ferrimagnetism; for an overview see Magnetism.Ferromagnetism is the basic mechanism by which certain materials (such as iron) form permanent magnets, or are attracted to magnets. In physics, several different types of magnetism are distinguished.",what is the function of ferrimagnetism
<dbpedia:Fred_Reed>,Fred Reed,"Fred Reed (born 1945 in Crumpler, West Virginia) is a writer and was formerly a technology columnist for The Washington Times. He has also written for The American Conservative and LewRockwell.com. Additionally, he has spoken at one American Renaissance conference and currently writes for Taki's Magazine. A former Marine and Vietnam War veteran, Reed is a police writer and an occasional war correspondent. He currently writes weekly columns for the website Fred on Everything.",who is fred reed
<dbpedia:Frasier>,Frasier,"Frasier is an American sitcom that was broadcast on NBC for eleven seasons, premiering on September 16, 1993, and concluding on May 13, 2004. The program was created and produced by David Angell, Peter Casey, and David Lee (as Grub Street Productions) in association with Grammnet (2004) and Paramount Network Television.The series was created as spin-off of Cheers,  continuing the story of psychiatrist Frasier Crane as he returned to his hometown of Seattle and started building a new life.",what year did frasier fracier show come out
<dbpedia:International_Formula_3000>,International Formula 3000,"The Formula 3000 International Championship was a motor racing series created by the Fédération Internationale de l'Automobile (FIA) in 1985 to become the final preparatory step for drivers hoping to enter the Formula One championship. Formula Two had become too expensive, and was dominated by works-run cars with factory engines; the hope was that Formula 3000 would offer quicker, cheaper, more open racing.",what is f3000
<dbpedia:First_Council_of_Constantinople>,First Council of Constantinople,"The First Council of Constantinople (Ancient Greek: Κωνσταντινούπολις Konstantinoúpolis) was a council of Christian bishops convened in Constantinople in AD 381 by the Roman Emperor Theodosius I. This second ecumenical council, an effort to attain consensus in the church through an assembly representing all of Christendom, confirmed the Nicene Creed, expanding the doctrine thereof to produce the Niceno–Constantinopolitan Creed, and dealt with sundry other matters.",who founded the ecumenical council of constinople
<dbpedia:F-Zero:_Maximum_Velocity>,F-Zero: Maximum Velocity,"F-Zero Maximum Velocity, released in Japan as F-Zero for Game Boy Advance, is a futuristic racing video game developed by Nd Cube and published by Nintendo for the Game Boy Advance (GBA). The game was released in Japan, North America and Europe in 2001. It is the first to be released on a handheld game console.Maximum Velocity takes place twenty-five years after F-Zero, in yet another F-Zero Grand Prix.",when was f zero released
<dbpedia:Golem>,Golem,"In Jewish folklore, a golem (/ˈɡoʊləm/ GOH-ləm; Hebrew: גולם‎) is an animated anthropomorphic being, magically created entirely from inanimate matter. The word was used to mean an amorphous, unformed material (usually out of stone and clay) in Psalms and medieval writing.The most famous golem narrative involves Judah Loew ben Bezalel, the late-16th-century rabbi of Prague. There are many tales differing on how the golem was brought to life and afterwards controlled.",what is the meaning of golem
<dbpedia:Persian_language>,Persian language,"Persian (/ˈpɜrʒən/ or /ˈpɜrʃən/), also known by its endonym Farsi or Parsi (English: /ˈfɑrsiː/; Persian: فارسی fārsi [fɒːɾˈsiː]), is the predominant modern descendant of Old Persian, a southwestern Iranian language within the Indo-Iranian branch of the Indo-European languages.",what language is persian
<dbpedia:Full_Metal_Jacket>,Full Metal Jacket,"Full Metal Jacket is a 1987 war film directed and produced by Stanley Kubrick. The screenplay by Kubrick, Michael Herr, and Gustav Hasford was based on Hasford's novel The Short-Timers (1979). The film stars Matthew Modine, Adam Baldwin, Vincent D'Onofrio, R. Lee Ermey, Dorian Harewood, Arliss Howard, Kevyn Major Howard, and Ed O'Ross, and its storyline follows a platoon of U.S.",what years did full metal jacket come out
"<dbpedia:Fort_Collins,_Colorado>","Fort Collins, Colorado","The City of Fort Collins is the Home Rule Municipality that is the county seat and the most populous municipality of Larimer County, Colorado, United States.  Situated on the Cache La Poudre River along the Colorado Front Range, Fort Collins is located 65 miles (105 km) north of the Colorado State Capitol in Denver. With a 2014 estimated population of 156,480, it is the fourth most populous city in Colorado after Denver, Colorado Springs, and Aurora.",where is fort collins colorado located
<dbpedia:Franklin_D._Roosevelt>,Franklin D. Roosevelt,"Franklin Delano Roosevelt (/ˈroʊzəvəlt/, his own pronunciation, or /ˈroʊzəvɛlt/) (January 30, 1882 – April 12, 1945), commonly known by his initials FDR, was an American statesman and political leader who served as the 32nd President of the United States. A Democrat, he won a record four elections and served from March 1933 to his death in April 1945.",who is fdr
<dbpedia:FASA>,FASA,"FASA Corporation was an American publisher of role-playing games, wargames and board games between 1980 and 2001, after which they closed publishing operations for several years, becoming an IP holding company under the name FASA Inc. In 2012, a wholly owned subsidiary called FASA Games Inc. went into operation, using the name and logo with permission of the parent company. FASA Games Inc.",what is asa games
<dbpedia:Fritz_Lang>,Fritz Lang,"Friedrich Christian Anton ""Fritz"" Lang (December 5, 1890 – August 2, 1976) was a German-Austrian filmmaker, screenwriter, and occasional film producer and actor.",freddie lang
<dbpedia:Fantastic_Four>,Fantastic Four,"The Fantastic Four is a fictional superhero team appearing in American comic books published by Marvel Comics. The group debuted in The Fantastic Four #1 (cover dated Nov. 1961), which helped to usher in a new level of realism in the medium.",when did the fantastic four debut
<dbpedia:Freddy_Heineken>,Freddy Heineken,"Alfred Henry ""Freddy"" Heineken (4 November 1923 – 3 January 2002) was a Dutch businessman for Heineken International, the brewing company bought in 1864 by his grandfather Gerard Adriaan Heineken in Amsterdam. He served as Chairman of the Board of directors and CEO from 1971 until 1989. After his retirement as chairman and CEO, Heineken continued to sit on the board of directors until his death and served as chairman of the Supervisory board from 1989 till 1995.",who is freddy heineken
<dbpedia:Franz_Mesmer>,Franz Mesmer,"Franz Anton Mesmer (/ˈmɛzmər/; German: [ˈmɛsmɐ]; May 23, 1734 – March 5, 1815) was a German physician with an interest in astronomy, who theorised that there was a natural energetic transference that occurred between all animated and inanimate objects that he called animal magnetism, sometimes later referred to as mesmerism. The theory attracted a wide following between about 1780 and 1850, and continued to have some influence until the end of the century.",who was frank mesmer
<dbpedia:Frederik_Pohl>,Frederik Pohl,"Frederik George Pohl, Jr.",who was frederick pohl
<dbpedia:Frances_Abington>,Frances Abington,"Frances ""Fanny"" Abington (1737 – 4 March 1815) was a British actress, known not only for her acting, but her sense of fashion.",who is frances abington
"<dbpedia:Frederick_I,_Margrave_of_Brandenburg-Ansbach>","Frederick I, Margrave of Brandenburg-Ansbach","Frederick I of Ansbach and Bayreuth (also known as Frederick V; German: Friedrich II. von Brandenburg-Ansbach-Kulmbach or Friedrich der Ältere; 8 May 1460 – 4 April 1536) was born at Ansbach as the eldest son of Albert III, Margrave of Brandenburg by his second wife Anna, daughter of Frederick II, Elector of Saxony. His elder half-brother was the Elector Johann Cicero of Brandenburg.",what is frederick ii
<dbpedia:Foix–Alajouanine_syndrome>,Foix–Alajouanine syndrome,"Foix–Alajouanine syndrome is a disorder caused by an arteriovenous malformation of the spinal cord. The patients present with symptoms indicating spinal cord involvement (paralysis of arms and legs, numbness and loss of sensation and sphincter dysfunction), and pathological examination reveals disseminated nerve cell death in the spinal cord and abnormally dilated and tortuous vessels situated on the surface of the spinal cord. Surgical treatment can be tried in some cases.",what causes a malformation of the spinal cord
<dbpedia:Fyodor_Dostoyevsky>,Fyodor Dostoyevsky,"Fyodor Mikhailovich Dostoyevsky (/ˌdɒstəˈjɛfski, ˌdʌs-/; Russian: Фёдор Миха́йлович Достое́вский; IPA: [ˈfʲɵdər mʲɪˈxajləvʲɪtɕ dəstɐˈjɛfskʲɪj]; 11 November 1821 – 9 February 1881), sometimes transliterated Dostoevsky, was a Russian novelist, short story writer, essayist, journalist and philosopher. Dostoyevsky's literary works explore human psychology in the troubled political, social, and spiritual atmosphere of 19th-century Russia.",what was dostoevsky's name
<dbpedia:Fred_Singer>,Fred Singer,"Siegfried Fred Singer (born September 27, 1924) is an Austrian-born American physicist and emeritus professor of environmental science at the University of Virginia.",what is the nationality of the researcher fred singer
<dbpedia:Finnish_Civil_War>,Finnish Civil War,"The Finnish Civil War, 27 January to 15 May 1918, concerned leadership and control of Finland during its transition from a Grand Duchy of the Russian Empire to an independent state. The conflict formed a part of the national, political, and social turmoil caused by World War I (Eastern Front) in Europe. The war was fought between the ""Reds"", led by the Social Democratic Party and the ""Whites"", led by the non-socialist, conservative-led Senate.",what was the finland civil war?
<dbpedia:Gambling>,Gambling,"Gambling is the wagering of money or something of material value (referred to as ""the stakes"") on an event with an uncertain outcome with the primary intent of winning additional money and/or material goods. Gambling thus requires three elements be present:  consideration, chance and prize.",gambling define
<dbpedia:First_Italo-Ethiopian_War>,First Italo-Ethiopian War,"The First Italo-Ethiopian War was fought between Italy and Ethiopia from 1895 to 1896. It originated from a disputed treaty which, the Italians claimed, turned the country into an Italian protectorate. Much to their surprise, they found that Ethiopian ruler Menelik II, rather than opposed by some of his traditional enemies, was supported by them, and so the Italian army, invading Ethiopia from Italian Eritrea in 1893, faced a more united front than they expected.",what was the italo-ethiopian war
<dbpedia:Francis_of_Assisi>,Francis of Assisi,"Saint Francis of Assisi (Italian: San Francesco d'Assisi); born Giovanni di Pietro di Bernardone, but nicknamed Francesco; 1181/1182 –  October 3, 1226) was an Italian Catholic friar and preacher. He founded the men's Order of Friars Minor, the women’s Order of St. Clare, and the Third Order of Saint Francis for men and women not able to live the lives of itinerant preachers, followed by the early members of the Order of Friars Minor, or the monastic lives of the Poor Clares.",was francis of assisi a priest
<dbpedia:Gnutella>,Gnutella,"Gnutella (/nʌˈtɛlə/ with a silent g, but often /ɡnʌˈtɛlə/) (possibly by analogy with the GNU Project) is a large peer-to-peer network.  It was the first decentralized peer-to-peer network of its kind, leading to other, later networks adopting the model. It celebrated a decade of existence on March 14, 2010 and has a user base in the millions for peer-to-peer file sharing.In June 2005, gnutella's population was 1.81 million computers  increasing to over three million nodes by January 2006.",what is gnutella
<dbpedia:Lockheed_Martin_F-35_Lightning_II>,Lockheed Martin F-35 Lightning II,"The Lockheed Martin F-35 Lightning II is a family of single-seat, single-engine, all-weather stealth multirole fighters undergoing final development and testing by the United States. The fifth generation combat aircraft is designed to perform ground attack, aerial reconnaissance, and air defense missions.",what type of aircraft do they fly on lockheed martin
<dbpedia:GeekSpeak>,GeekSpeak,"GeekSpeak is a radio program on the Central Coast of California, broadcast weekly by KUSP in Santa Cruz, California and distributed by podcast by NPR.GeekSpeak was created and originally broadcast by Chris Neklason and Mark Hanford of Cruzio originally airing in March 1998.Currently, the host is Lyle Troxell, who took over in September 2000.GeekSpeak episodes have been distributed as an archive on the internet since 2001. The podcast of the program is now distributed by NPR.",what is geek speak
<dbpedia:Fat_Man>,Fat Man,"""Fat Man"" was the codename for the type of atomic bomb that was detonated over the Japanese city of Nagasaki by the United States on 9 August 1945. It was the second of the only two nuclear weapons ever used in warfare, the first being Little Boy, and its detonation caused the third man-made nuclear explosion. It was built by scientists and engineers at Los Alamos Laboratory using plutonium from the Hanford Site and dropped from the Boeing B-29 Superfortress Bockscar.",what was the cause of the atomic bomb dropped in japan?
<dbpedia:Transport_in_Germany>,Transport in Germany,"As a densely populated country in a central location in Europe and with a developed economy, Germany has a dense and modern transport infrastructure.The first highway system to have been built, the extensive German Autobahn network famously has no general speed limit for light vehicles (although posted speed limits are in force in most sections today, and there is a blanket 80 km/h limit for trucks). The country's most important waterway is the river Rhine. The largest port is that of Hamburg.",what is the transport infrastructure in germany
