_id,title,text,query
<dbpedia:Carol_Kane>,Carol Kane,"Carolyn Laurie ""Carol"" Kane (born June 18, 1952) is an American stage, screen and television actress. She became known in the 1970s in films such as Hester Street (for which she received an Academy Award nomination) and Annie Hall. She appeared on the television series Taxi in the early 1980s, as the wife of Latka, the character played by Andy Kaufman, winning two Emmy Awards for her work.",who played latka in the movie taxi
<dbpedia:Comet_Hale–Bopp>,Comet Hale–Bopp,"Comet Hale–Bopp (formally designated C/1995 O1) was perhaps the most widely observed comet of the 20th century and one of the brightest seen for many decades. It was visible to the naked eye for a record 18 months, twice as long as the previous record holder, the Great Comet of 1811.Hale–Bopp was discovered on July 23, 1995, at a great distance from the Sun, raising expectations that the comet would brighten considerably by the time it passed close to Earth.",when was the first comet in the world?
<dbpedia:Chris_Sarandon>,Chris Sarandon,"Christopher ""Chris"" Sarandon, Jr. (/səˈrændən/; born July 24, 1942) is an American actor and voice actor who is best known for playing Prince Humperdinck in the film The Princess Bride, the vampire Jerry Dandrige in Fright Night and Detective Mike Norris in the first entry of the Child's Play series, and for providing the speaking voice of Jack Skellington from The Nightmare Before Christmas.",who sings j mellington's voice in the princess bride?
<dbpedia:Constantine_II_of_Scotland>,Constantine II of Scotland,"Constantine, son of Áed (Medieval Gaelic: Constantín mac Áeda; Modern Gaelic: Còiseam mac Aoidh, known in most modern regnal lists as Constantine II; before 879 – 952) was an early King of Scotland, known then by the Gaelic name Alba. The Kingdom of Alba, a name which first appears in Constantine's lifetime, was in northern Great Britain. The core of the kingdom was formed by the lands around the River Tay.",where is konstantin ii from
<dbpedia:Cardiology_diagnostic_tests_and_procedures>,Cardiology diagnostic tests and procedures,"The diagnostic tests in cardiology are methods of identifying heart conditions associated with healthy vs. unhealthy, pathologic, heart function.",dtc labs
<dbpedia:Creation_myth>,Creation myth,"A creation myth is a symbolic narrative of how the world began and how people first came to inhabit it. While in popular usage the term myth often refers to false or fanciful stories, formally, it does not imply falsehood. Cultures generally regard their creation myths as true. In the society in which it is told, a creation myth is usually regarded as conveying profound truths, metaphorically, symbolically and sometimes in a historical or literal sense.",a myth created by how people first lived
<dbpedia:Carlo_Collodi>,Carlo Collodi,"Carlo Lorenzini, better known by the pen name Carlo Collodi (Italian pronunciation: [ˈkarlo kolˈlɔːdi]; 24 November 1826 – 26 October 1890), was an  Italian children's writer known for the world-renowned fairy tale novel The Adventures of Pinocchio.",who is carlos colodi
<dbpedia:Conventional_warfare>,Conventional warfare,"Conventional warfare is a form of warfare conducted by using conventional weapons and battlefield tactics between two or more states in open confrontation. The forces on each side are well-defined, and fight using weapons that primarily target the opponent's military.",what is a conventional military
<dbpedia:Chicago>,Chicago,"Chicago (/ʃɨˈkɑːɡoʊ/ or /ʃɨˈkɔːɡoʊ/) is the third most populous city in the United States. With over 2.7 million residents, it is the most populous city in the state of Illinois and the Midwest. The Chicago metropolitan area, often referred to as Chicagoland, is home to nearly 10 million people and is the third-largest in the U.S.",how many people live in chicago
<dbpedia:Churnsike_Lodge>,Churnsike Lodge,"Churnsike Lodge (grid reference NY664771) was an early Victorian hunting lodge situated in the parish of Greystead,  West Northumberland, England. It was built in 1850 as a shooting lodge and was part of the Hesleyside estate (Hesleyside house is situated in the North Tyne valley near Bellingham). When the estate was sold in 1889, Churnsike Lodge was purchased by the Chesters Estate (near Hexham, Northumberland).",where is churnsike lodge
<dbpedia:Commonwealth_Heads_of_Government_Meeting>,Commonwealth Heads of Government Meeting,"The Commonwealth Heads of Government Meeting  (CHOGM; /ˈtʃɒɡᵊm/ or /ˈtʃoʊm/) is a biennial summit meeting of the heads of government from all Commonwealth nations.  Every two years the meeting is held in a different member state, and is chaired by that nation's respective Prime Minister or President, who becomes the Commonwealth Chairman-in-Office.",chogm definition
<dbpedia:Cricket_World_Cup>,Cricket World Cup,"The ICC Cricket World Cup is the international championship of One Day International (ODI) cricket. The event is organised by the sport's governing body, the International Cricket Council (ICC), with preliminary qualification rounds leading up to a finals tournament held every four years.",what is a world cup
<dbpedia:Complaint>,Complaint,"In legal terminology, a complaint is any formal legal document that sets out the facts and legal reasons (see: cause of action) that the filing party or parties (the plaintiff(s)) believes are sufficient to support a claim against the party or parties against whom the claim is brought (the defendant(s)) that entitles the plaintiff(s) to a remedy (either money damages or injunctive relief).",what is a complaint
<dbpedia:Circumcision_and_law>,Circumcision and law,"There exist laws restricting or regulating circumcision, some dating back to ancient times.  In a number of modern states, circumcision is presumed to be legal, but under certain circumstances, more general laws, such as laws about assault or child custody, may sometimes be interpreted as applying to situations involving circumcision.  Some countries have placed restrictions on circumcision.",what are circumcision and laws
<dbpedia:Context_menu>,Context menu,"A context menu (also called contextual, shortcut, and popup or pop-up menu) is a menu in a graphical user interface (GUI) that appears upon user interaction, such as a right-click mouse operation. A context menu offers a limited set of choices that are available in the current state, or context, of the operating system or application. Usually the available choices are actions related to the selected object. From a technical point of view, such a context menu is a graphical control element.",define context menu
<dbpedia:Complexity>,Complexity,"There is no absolute definition of what complexity means; the only consensus among researchers is that there is no agreement about the specific definition of complexity. However, a characterization of what is complex is possible. Complexity is generally used to characterize something with many parts where those parts interact with each other in multiple ways.",what is a complex
<dbpedia:Cogito_ergo_sum>,Cogito ergo sum,"Cogito ergo sum is a Latin philosophical proposition by René Descartes usually translated into English as ""I think, therefore I am"". The phrase originally appeared in French as je pense, donc je suis in his Discourse on the Method, so as to reach a wider audience than Latin would have allowed. It appeared in Latin in his later Principles of Philosophy.",cogito ergo sum definition
<dbpedia:Cyberspace>,Cyberspace,"Cyberspace is ""the notional environment in which communication over computer networks occurs."" The word became popular in the 1990s when the uses of the Internet, networking, and digital communication were all growing dramatically and the term ""cyberspace"" was able to represent the many new ideas and phenomena that were emerging.The parent term of cyberspace is ""cybernetics"", derived from the Ancient Greek κυβερνήτης (kybernētēs, steersman, governor, pilot, or rudder), a word introduced by Norbert Wiener for his pioneering work in electronic communication and control science.As a social experience, individuals can interact, exchange ideas, share information, provide social support, conduct business, direct actions, create artistic media, play games, engage in political discussion, and so on, using this global network. @en <http://en.wikipedia.org/wiki/Cyberspace?oldid=679407961> .
<http://dbpedia.org/resource/Chemotaxis> <http://www.w3.org/2000/01/rdf-schema#comment> Chemotaxis (from chemo- + taxis) is the movement of an organism in response to a chemical stimulus. Somatic cells, bacteria, and other single-cell or multicellular organisms direct their movements according to certain chemicals in their environment. This is important for bacteria to find food (e.g., glucose) by swimming toward the highest concentration of food molecules, or to flee from poisons (e.g., phenol).",what is chemospace
<dbpedia:Class_(computer_programming)>,Class (computer programming),"In object-oriented programming, a class is an extensible program-code-template for creating objects, providing initial values for state (member variables) and implementations of behavior (member functions or methods).",what is a class based application
<dbpedia:Chauvinism>,Chauvinism,"Chauvinism, in its original meaning, is an exaggerated patriotism and a belligerent belief in national superiority and glory.According to legend, French soldier Nicolas Chauvin was badly wounded in the Napoleonic wars. He received a pension for his injuries but it was not enough to live on. After Napoleon abdicated, Chauvin was a fanatical Bonapartist despite the unpopularity of this view in Bourbon Restoration France.",chauvinism definition
<dbpedia:Coal_tar>,Coal tar,"Coal tar is a brown or black liquid of extremely high viscosity. Coal tar is among the by-products when coal is carbonized to make coke or gasified to make coal gas. Coal tars are complex and variable mixtures of phenols, polycyclic aromatic hydrocarbons (PAHs), and heterocyclic compounds.",is coal a chemical
<dbpedia:Cushitic_languages>,Cushitic languages,"The Cushitic languages are a branch of the Afro-Asiatic language family spoken primarily in the Horn of Africa (Somalia, Eritrea, Djibouti, and Ethiopia), as well as the Nile Valley (Sudan and Egypt), and parts of the African Great Lakes region (Tanzania and Kenya).",what are cushitic languages
<dbpedia:County_town>,County town,"A county town is a county's current or former administrative centre in the United Kingdom, Ireland, or Jamaica.  County towns are usually the location of administrative or judicial functions, or established over time as the de facto main town of a county.  The concept of a county town eventually became detached from its original meaning of where the county administration or county hall is based. In fact, many county towns are no longer part of ""their"" administrative county.",what is a county town
<dbpedia:CuteFTP>,CuteFTP,"CuteFTP is a series of FTP (file transfer) client applications Distributed and Supported by GlobalSCAPE since 1996, who later bought the rights to the software. Both a Windows-based or Mac-based interface were made for both home and professional use.CuteFTP is used to transfer files between computers and File Transfer Protocol (FTP) servers to publish web pages, download digital images, music, multi-media files and software, and transfer files of any size or type between home and office.",what is ftp server
<dbpedia:Christology>,Christology,"Christology (from Greek Χριστός Khristós and -λογία, -logia) is the field of study within Christian theology which is primarily concerned with the nature and person of Jesus as recorded in the canonical Gospels and the epistles of the New Testament. Primary considerations include the relationship of Jesus' nature and person with the nature and person of God the Father.",christology definition
<dbpedia:Crochet>,Crochet,"Crochet (English pronunciation: /kroʊˈʃeɪ/; French: [kʁɔʃɛ]) is a process of creating fabric by interlocking loops of yarn, thread, or strands of other materials using a crochet hook. The name is taken from the French word ""crochet"", meaning small hook. These are made of materials such as metal, wood, or plastic and are manufactured commercially and produced in artisan workshops.",definition of crochet
<dbpedia:Carme_(moon)>,Carme (moon),"Carme (/ˈkɑrmiː/ KAR-mee; Greek: Κάρμη) is a retrograde irregular satellite of Jupiter. It was discovered by Seth Barnes Nicholson at Mount Wilson Observatory in California in July 1938. It is named after the mythological Carme, mother by Zeus of Britomartis, a Cretan goddess.Carme did not receive its present name until 1975; before then, it was simply known as Jupiter XI.",who discovered the moon carme
<dbpedia:Computer_security>,Computer security,"Computer security, also known as cybersecurity or IT security, is the protection of information systems from theft or damage to the hardware, the software, and to the information on them, as well as from disruption or misdirection of the services they provide.",what is computer security
<dbpedia:Chaparral>,Chaparral,"Chaparral is a shrubland or heathland plant community found primarily in the U.S. state of California and in the northern portion of the Baja California Peninsula, Mexico. It is shaped by a Mediterranean climate (mild, wet winters and hot dry summers) and wildfire, featuring summer-drought-tolerant plants with hard sclerophyllous evergreen leaves, as contrasted with the associated soft-leaved, drought-deciduous, scrub community of coastal sage scrub, found below the chaparral biome.",is chaparral shrubland
<dbpedia:Called_to_Common_Mission>,Called to Common Mission,"Called to Common Mission is an agreement between The Episcopal Church and the Evangelical Lutheran Church in America (ELCA), establishing full communion between them. It was ratified by the ELCA in 1999, the ECUSA in 2000, after the narrow failure of a previous agreement. Its principal author on the Episcopal side was the Rev. Canon J. Robert Wright.  Under the agreement, they recognize the validity of each other's baptisms and ordinations.",what is called to common mission called to common mission
<dbpedia:Clipper>,Clipper,"A clipper was a very fast sailing ship of the middle third of the 19th century. They were fast, yachtlike vessels, with three masts and a square rig. They were generally narrow for their length, could carry limited bulk freight, small by later 19th century standards, and had a large total sail area. Clipper ships were mostly constructed in British and American shipyards, though France, Brazil, the Netherlands and other nations also produced some.",what is a clipper
<dbpedia:Electromagnetic_coil>,Electromagnetic coil,"An electromagnetic coil is an electrical conductor such as a wire in the shape of a coil, spiral or helix.  Electromagnetic coils are used in electrical engineering, in applications where electric currents interact with magnetic fields, in devices such as inductors, electromagnets, transformers, and sensor coils.",what is the magnetic coil
<dbpedia:Christian_mythology>,Christian mythology,Christian mythology is the body of myths associated with Christianity.,what is the christian mythology?
<dbpedia:Centillion>,Centillion,"One centillion is a number, which is equal to either 10303 or 10600, depending on the system used.",how many points are in a centillion?
<dbpedia:ColecoVision>,ColecoVision,"The ColecoVision is Coleco Industries' second-generation home video-game console which was released in August 1982. The ColecoVision offered near-arcade-quality graphics and gaming style along with the means to expand the system's basic hardware. Released with a catalog of 12 launch titles, with an additional 10 games announced for 1982, approximately 145 titles in total were published as ROM cartridges for the system between 1982 and 1984.",when was colecovision s
<dbpedia:Civil_Rights_Act>,Civil Rights Act,"Civil Rights Act may refer to several acts in the history of civil rights in the United States, including:",what is civil rights act
<dbpedia:Concentration>,Concentration,"In chemistry, concentration is the abundance of a constituent divided by the total volume of a mixture. Several types of mathematical description can be distinguished: mass concentration, molar concentration, number concentration, and volume concentration. The term concentration can be applied to any kind of chemical mixture, but most frequently it refers to solutes and solvents in solutions. The molar (amount) concentration has variants such as normal concentration and osmotic concentration.",what is the concentration in chemistry
<dbpedia:Chymotrypsin>,Chymotrypsin,"Chymotrypsin (EC 3.4.21.1, chymotrypsins A and B, alpha-chymar ophth, avazyme, chymar, chymotest, enzeon, quimar, quimotrase, alpha-chymar, alpha-chymotrypsin A, alpha-chymotrypsin) is a digestive enzyme component of pancreatic juice acting in the duodenum where it performs proteolysis, the breakdown of proteins and polypeptides.",what is chymotrypsin and what does it do
<dbpedia:The_Maritimes>,The Maritimes,"The Maritime provinces, also called the Maritimes or the Canadian Maritimes, is a region of Eastern Canada consisting of three provinces: New Brunswick, Nova Scotia, and Prince Edward Island. On the Atlantic coast, the Maritimes is often mentioned in conjunction with the northeastern province of Newfoundland and Labrador; together they represent Atlantic Canada.",what is a Maritime province
<dbpedia:Central_nervous_system>,Central nervous system,"The central nervous system (CNS) is the part of the nervous system consisting of the brain and spinal cord. The central nervous system is so named because it integrates information it receives from, and coordinates and influences the activity of, all parts of the bodies of bilaterally symmetric animals — that is, all multicellular animals except sponges and radially symmetric animals such as jellyfish — and it contains the majority of the nervous system.",what does the nervous system include
<dbpedia:CANDU_reactor>,CANDU reactor,"The CANDU (short for CANada Deuterium Uranium) reactor is a Canadian-invented, pressurized heavy water reactor used for generating electric power. The acronym refers to its deuterium-oxide (heavy water) moderator and its use of (originally, natural) uranium fuel.",what is candu nuclear power
<dbpedia:Constitution_of_Canada>,Constitution of Canada,"The Constitution of Canada  is the supreme law in Canada; the country's constitution is an amalgamation of codified acts and uncodified traditions and conventions. It is  one of the oldest working constitutions in the world, with a basis in the Magna Carta. The constitution outlines Canada's system of government, as well as the civil rights of all Canadian citizens and those in Canada.",canadian constitution what is it
<dbpedia:Cutter_Expansive_Classification>,Cutter Expansive Classification,The Cutter Expansive Classification system is a library classification system devised by Charles Ammi Cutter. The system was the basis for the top categories of the Library of Congress Classification.,who is cutter exponent
<dbpedia:Capability_Maturity_Model>,Capability Maturity Model,"The Capability Maturity Model (CMM) is a development model created after study of data collected from organizations that contracted with the U.S. Department of Defense, who funded the research.",what is cmm
<dbpedia:Cross_section_(physics)>,Cross section (physics),"The cross section is an effective area that quantifies the intrinsic likelihood of a scattering event when an incident beam strikes a target object, made of discrete particles. The cross section of a particle is the same as the cross section of a hard object, if the probabilities of hitting them with a ray are the same. It is typically denoted σ and measured in units of area.In scattering experiments, one is often interested in knowing how likely a given event occurs.",what is a cross section in physics
<dbpedia:Cem_Karaca>,Cem Karaca,"Muhtar Cem Karaca (April 5, 1945 – February 8, 2004), also called Cem Baba (Daddy Cem or Father Cem), was a prominent Turkish rock musician and one of the most important figures in the Anatolian rock movement. He is a graduate of Robert College.",who is cem
<dbpedia:Calista_Flockhart>,Calista Flockhart,"Calista Kay Flockhart (born November 11, 1964) is an American actress, known for playing the title role in the Fox television comedy-drama series Ally McBeal and for playing Kitty Walker McCallister on the ABC drama Brothers & Sisters. During her career she has received a Golden Globe Award, a Screen Actors Guild Award and three Emmy Award nominations.",who is caldista flockhart
<dbpedia:Counter-Strike>,Counter-Strike,"Counter-Strike is a first-person shooter video game developed by Valve Corporation. It was initially developed and released as a Half-Life modification by Minh ""Gooseman"" Le and Jess ""Cliffe"" Cliffe in 1999, before Le and Cliffe were hired and the game's intellectual property acquired. Counter-Strike was first released by Valve on the Microsoft Windows platform in 2000. The game later spawned a franchise, and is the first installment in the Counter-Strike series.",who originally made counter strike
<dbpedia:Christian_views_on_marriage>,Christian views on marriage,"Most Christian authorities and bodies view marriage (also called Holy Matrimony) as a state instituted and ordained by God for the lifelong relationship between one man as husband and one woman as wife. They consider it the most intimate of human relationships, a gift from God, and a sacred institution. Protestants consider it to be sacred, holy, and even central to the community of faith, while Catholics and Orthodox Christians consider it a Sacrament.",what are christian views on marriage?
<dbpedia:Classification_of_finite_simple_groups>,Classification of finite simple groups,"In mathematics, the classification of the finite simple groups is a theorem stating that every finite simple group belongs to one of four classes described below. These groups can be seen as the basic building blocks of all finite groups, in a way reminiscent of the way the prime numbers are the basic building blocks of the natural numbers.  The Jordan–Hölder theorem is a more precise way of stating this fact about finite groups.",what is the classification of finite simple groups
<dbpedia:Chalcolithic>,Chalcolithic,"The Chalcolithic (English /ˌkælkəlˈlɪθɪk/; Greek: χαλκός khalkós, ""copper"" and λίθος líthos, ""stone"") period or Copper Age, also known as the Eneolithic or Æneolithic (from Latin aeneus ""of bronze""), is a phase of the Bronze Age before it was discovered that adding tin to copper formed the harder bronze. The Copper Age was originally defined as a transition between the Neolithic and the Bronze Age.",what was the copper age known for
<dbpedia:Collation>,Collation,"Collation is the assembly of written information into a standard order. Many systems of collation are based on numerical order or alphabetical order, or extensions and combinations thereof.",what is collation
<dbpedia:Clement_of_Alexandria>,Clement of Alexandria,"Titus Flavius Clemens (Greek: Κλήμης ὁ Ἀλεξανδρεύς; c. 150 – c. 215), known as Clement of Alexandria to distinguish him from the earlier Clement of Rome, was a Christian theologian who taught at the Catechetical School of Alexandria. A convert to Christianity, he was an educated man who was familiar with classical Greek philosophy and literature.",who is clemens
<dbpedia:City_University_of_New_York>,City University of New York,"The City University of New York (CUNY; pron.: /ˈkjuːni/) is the public university system of New York City, and the largest urban university in the United States. CUNY and SUNY (the State University of New York) are separate and independent university systems, although both are public institutions that receive funding from New York State. CUNY, however, is additionally funded by the City of New York.",largest university
<dbpedia:Casimir_III_the_Great>,Casimir III the Great,"Casimir III the Great (Polish: Kazimierz III Wielki; 30 April 1310 – 5 November 1370) reigned as the King of Poland from 1333 to 1370. He was the son of King Władysław I ""\the Elbow-high"") and Duchess Hedwig of Kalisz, and the last Polish king from the Piast dynasty.Casimir inherited a kingdom weakened by war and made it prosperous and wealthy. He reformed the Polish army and doubled the size of the kingdom through conquest.",what was casimir iii
<dbpedia:Communist_Party_of_the_Soviet_Union>,Communist Party of the Soviet Union,"The Communist Party of the Soviet Union (Russian: Коммунистическая партия Советского Союза, КПСС), abbreviated in English as CPSU, was the founding and ruling political party of the Union of Soviet Socialist Republics (USSR). The CPSU was the sole governing party of the Soviet Union until 1990 when the Supreme Soviet annulled the law which granted the CPSU a monopoly over the political system.",what was the cpus
<dbpedia:Carl_Barks>,Carl Barks,"Carl Barks (March 27, 1901 – August 25, 2000) was an American cartoonist, author, and painter. He is best known for his comics about Donald Duck and as the creator of Scrooge McDuck.  He worked anonymously until late in his career; fans dubbed him The Duck Man and The Good Duck Artist.",who is the creator of donald duck
<dbpedia:Cyril_of_Jerusalem>,Cyril of Jerusalem,"Cyril of Jerusalem (Greek: Κύριλλος Α΄ Ἱεροσολύμων, Kýrillos A Ierosolýmon) was a distinguished theologian of the early Church (ca. 313 – 386). He is venerated as a saint by the Roman Catholic Church, the Eastern Orthodox Church, and the Anglican Communion. In 1883, Cyril was declared a Doctor of the Church by Pope Leo XIII.",cyril jerusalem meaning
<dbpedia:Computational_complexity_theory>,Computational complexity theory,"Computational complexity theory is a branch of the theory of computation in theoretical computer science and mathematics that focuses on classifying computational problems according to their inherent difficulty, and relating those classes to each other.",definition computational complexity theory
<dbpedia:Choctaw>,Choctaw,"The Choctaw (alternatively spelled Chahta, Chactas, Tchakta, Chocktaw, and Chactaw) are Native American people originally from the Southeastern United States (modern-day Mississippi, Florida, Alabama, and Louisiana). The Choctaw language belongs to the Muskogean linguistic group.The Choctaw are descendants of the peoples of the Hopewell and Mississippian cultures, who lived throughout the east of the Mississippi River valley and its tributaries.",what is choctaw
<dbpedia:College_of_the_City_of_New_York>,College of the City of New York,"College of the City of New York may refer to:City College of New York, the official name of the first college in the public university system of New York CityCity University of New York, a senior college of City College of New YorkNew York City College of Technology, college commonly erroneously-named ""College of the City of New York""The former name of New York University's undergraduate college when the university was named ""University of the City of New York""__DISAMBIG__",college of city of new york
<dbpedia:Chris_Cunningham>,Chris Cunningham,"Chris Cunningham is a British video artist. He was born in Reading, Berkshire in 1970 and grew up in Lakenheath, Suffolk.Cunningham has primarily directed music videos for ambient music and electronica acts such as Autechre and Aphex Twin.  He has also created art installations and directed short movies.  He was approached to direct a movie version of the cyberpunk novel Neuromancer, but nothing came of early discussions.  In the 2000s, Cunningham began doing music production work.",who is chris cunningham
<dbpedia:Cosmic_microwave_background>,Cosmic microwave background,"The cosmic microwave background (CMB) is the thermal radiation left over from the time of recombination in Big Bang cosmology.  In older literature, the CMB is also variously known as cosmic microwave background radiation (CMBR) or ""relic radiation.""  The CMB is a cosmic background radiation that is fundamental to observational cosmology because it is the oldest light in the universe, dating to the epoch of recombination.",what is cmb in cosmology
<dbpedia:Calreticulin>,Calreticulin,"Calreticulin also known as  calregulin, CRP55, CaBP3, calsequestrin-like protein, and endoplasmic reticulum resident protein 60 (ERp60) is a protein that in humans is encoded by the CALR gene.Calreticulin is a multifunctional protein that binds Ca2+ ions (a second messenger in signal transduction), rendering it inactive. The Ca2+ is bound with low affinity, but high capacity, and can be released on a signal (see inositol triphosphate).",is carg a neuron
<dbpedia:Cyril_of_Alexandria>,Cyril of Alexandria,Cyril of Alexandria (Greek: Κύριλλος Ἀλεξανδρείας; c. 376 – 444) was the Patriarch of Alexandria from 412 to 444. He was enthroned when the city was at the height of its influence and power within the Roman Empire. Cyril wrote extensively and was a leading protagonist in the Christological controversies of the later 4th and 5th centuries.,who was cyril of alexandria
<dbpedia:Christian_alternative_rock>,Christian alternative rock,"Christian alternative rock is a form of alternative rock music that is lyrically grounded in a Christian worldview. Some critics have suggested that unlike CCM and older Christian rock, Christian alternative rock generally emphasizes musical style over lyrical content as a defining genre characteristic, though the degree to which the faith appears in the music varies from artist to artist.",define christian alternative music
<dbpedia:Calico_(textile)>,Calico (textile),"Calico (in British usage, 1505, AmE ""muslin"") is a plain-woven textile made from unbleached and often not fully processed cotton. It may contain unseparated husk parts, for example. The fabric is less coarse and thick than canvas or denim, but it is still very cheap owing to its unfinished and undyed appearance.The fabric was originally from the city of Kozhikode (known by the English as Calicut) in southwestern India. It was made by the traditional weavers called cāliyans.",what is caloco
<dbpedia:Chronicle>,Chronicle,"A chronicle (Latin: chronica, from Greek χρονικά, from χρόνος, chronos, ""time"") is a historical account of facts and events ranged in chronological order, as in a time line. Typically, equal weight is given for historically important events and local events, the purpose being the recording of events that occurred, seen from the perspective of the chronicler.",what is a chronicle
<dbpedia:Commodore_64>,Commodore 64,"The Commodore 64, also known as the C64, C-64, C=64, or occasionally CBM 64 or VIC-64, is an 8-bit home computer introduced in January 1982 by Commodore International.",when did the first commodore come out
<dbpedia:Calorimetry>,Calorimetry,"Calorimetry is the science or act of measuring changes in state variables of a body for the purpose of deriving the heat transfer associated with changes of its state due for example to chemical reactions, physical changes, or phase transitions under specified constraints.   Calorimetry is performed with a calorimeter. The word calorimetry is derived from the Latin word calor, meaning heat and the Greek word μέτρον (metron), meaning measure.",what is the definition of calorimetry
<dbpedia:Convolution>,Convolution,"In mathematics and, in particular, functional analysis, convolution is a mathematical operation on two functions f and g, producing a third function that is typically viewed as a modified version of one of the original functions, giving the area overlap between the two functions as a function of the amount that one of the original functions is translated.  Convolution is similar to cross-correlation.",what does convolution mean in mathematics
<dbpedia:Cro-hook>,Cro-hook,"The cro-hook, is a special double-ended crochet hook used to make double-sided crochet. It employs the use of a long double-ended hook, which permits the maker to work stitches on or off from either end. Because the hook has two ends, two alternating colors of thread can be used simultaneously and freely interchanged, working loops over the hook. Crafts using a double-ended hook are commercially marketed as Cro-hook and Crochenit.",what is cro hook
<dbpedia:Commodore_International>,Commodore International,"Commodore International (or Commodore International Limited) was a North American home computer and electronics manufacturer. Commodore International (CI) along with its subsidiary Commodore Business Machines (CBM) participated in the development of the home–personal computer industry in the 1970s and 1980s. The company developed and marketed one of the world's best-selling desktop computers, the Commodore 64 (1982) and released its Amiga computer line in 1985.",when was cmb made
<dbpedia:Chaim_Topol>,Chaim Topol,"Chaim Topol (Hebrew: חיים טופול‎; born September 9, 1935), often billed simply as Topol, is an Israeli theatrical and film performer, singer, actor, comedian, voice artist, writer and producer. Best known of his role as Tevye the dairyman in the production of  Fiddler on the Roof on both stage and film. He has been nominated for an Academy Award and a Tony Award, and has won two Golden Globe Awards.",who is topol
<dbpedia:Corporation>,Corporation,A corporation is a company or group of people authorized to act as a single entity (legally a person) and recognized as such in law. Early incorporated entities were established by charter (i.e. by an ad hoc act granted by a monarch or passed by a parliament or legislature).,what is corp in law
